order_id,customer_id,postal_code,order_date,ship_mode_code,shipping_date
CA-2021-145807,SB-20170,90032.0,2021-02-09,S,2021-02-13
CA-2021-145779,DB-13615,85705.0,2021-05-06,S,2021-05-10
CA-2021-145737,AB-10165,37087.0,2021-09-15,S,2021-09-20
CA-2021-145660,MG-17650,43302.0,2021-12-01,1,2021-12-03
CA-2021-145653,CA-12775,48205.0,2021-09-01,0,2021-09-01
CA-2021-145506,MO-17800,99207.0,2021-06-03,S,2021-06-07
CA-2021-145443,SC-20695,47374.0,2021-08-10,2,2021-08-15
CA-2021-145338,BD-11770,19120.0,2021-01-29,1,2021-02-01
CA-2021-145310,JP-15520,32127.0,2021-12-22,2,2021-12-24
CA-2021-145275,AH-10465,35601.0,2021-04-02,S,2021-04-06
CA-2019-139780,AH-10690,48205.0,2019-12-31,2,2020-01-02
CA-2019-139738,DK-12895,61107.0,2019-09-25,S,2019-09-29
CA-2019-136378,CS-11845,77070.0,2019-04-02,S,2019-04-07
CA-2021-146780,CV-12805,10035.0,2021-12-25,S,2021-12-30
CA-2021-146724,HG-15025,55044.0,2021-11-20,S,2021-11-27
CA-2021-146626,BP-11185,92804.0,2021-12-29,S,2022-01-05
CA-2021-146493,CV-12805,68025.0,2021-06-01,S,2021-06-05
CA-2021-146458,RB-19435,22153.0,2021-11-19,2,2021-11-22
CA-2021-146367,HM-14860,75007.0,2021-08-04,S,2021-08-08
CA-2021-146360,SC-20305,46226.0,2021-04-23,2,2021-04-25
CA-2021-146346,RA-19945,80022.0,2021-06-17,1,2021-06-20
CA-2021-146192,BD-11725,31907.0,2021-04-22,S,2021-04-26
CA-2021-146185,CC-12145,77095.0,2021-09-15,S,2021-09-19
CA-2021-146136,AP-10915,32137.0,2021-09-03,S,2021-09-07
CA-2021-146031,GM-14440,12180.0,2021-07-29,2,2021-08-01
CA-2019-138492,FC-14335,19140.0,2019-05-15,S,2019-05-22
CA-2019-138485,NP-18670,98105.0,2019-02-27,2,2019-03-01
CA-2019-138457,AM-10705,28540.0,2019-09-13,S,2019-09-17
CA-2019-135510,TW-21025,22901.0,2019-09-05,S,2019-09-12
CA-2019-135489,GW-14605,10024.0,2019-09-19,2,2019-09-22
CA-2019-135314,MC-17575,19120.0,2019-07-09,2,2019-07-14
CA-2021-147550,KE-16420,19134.0,2021-12-04,1,2021-12-05
CA-2021-147410,EJ-14155,92704.0,2021-09-04,S,2021-09-08
CA-2021-147403,KH-16630,44312.0,2021-09-10,1,2021-09-13
CA-2021-147291,MJ-17740,48227.0,2021-03-11,S,2021-03-17
CA-2021-147144,MZ-17335,98105.0,2021-03-26,1,2021-03-28
CA-2021-146983,AH-10210,42420.0,2021-09-02,S,2021-09-06
CA-2019-137281,BF-10975,30076.0,2019-06-13,S,2019-06-17
CA-2019-137225,JK-15640,10009.0,2019-12-15,S,2019-12-19
CA-2019-137106,SC-20260,32216.0,2019-03-31,S,2019-04-04
CA-2019-137071,ED-13885,77036.0,2019-12-20,1,2019-12-21
CA-2019-136735,HA-14920,94110.0,2019-07-26,S,2019-08-02
CA-2019-136700,DB-13120,93101.0,2019-12-06,2,2019-12-11
CA-2019-136658,BO-11425,10024.0,2019-09-10,S,2019-09-17
CA-2019-134082,JK-15640,92404.0,2019-12-11,S,2019-12-17
CA-2021-148320,PG-18895,94109.0,2021-11-03,S,2021-11-08
CA-2021-148166,NK-18490,32725.0,2021-10-21,S,2021-10-26
CA-2021-148145,SW-20275,98115.0,2021-03-18,S,2021-03-23
CA-2021-148138,ME-18010,43302.0,2021-09-29,S,2021-10-03
CA-2021-148012,KM-16225,19143.0,2021-12-09,S,2021-12-15
CA-2021-147956,AH-10210,98105.0,2021-12-24,S,2021-12-31
CA-2021-147767,SV-20935,85345.0,2021-12-02,0,2021-12-02
CA-2021-147753,PK-19075,53209.0,2021-03-05,0,2021-03-05
CA-2021-147725,LT-17110,7050.0,2021-09-14,0,2021-09-14
CA-2021-147564,BP-11155,10011.0,2021-10-02,S,2021-10-06
CA-2019-136224,ML-18265,28314.0,2019-05-31,0,2019-05-31
CA-2019-136196,TP-21415,11520.0,2019-11-28,S,2019-12-04
CA-2019-136105,SZ-20035,47201.0,2019-06-12,S,2019-06-16
CA-2019-135727,PS-18970,85023.0,2019-05-11,2,2019-05-16
CA-2019-135538,HR-14830,85234.0,2019-12-24,S,2019-12-28
CA-2019-132948,MV-17485,98115.0,2019-03-27,S,2019-04-03
CA-2019-132906,CC-12145,90004.0,2019-09-10,S,2019-09-14
CA-2019-132815,RW-19540,90008.0,2019-09-19,2,2019-09-22
CA-2021-149146,SM-20320,28110.0,2021-10-12,0,2021-10-12
CA-2021-149076,SO-20335,90036.0,2021-01-14,S,2021-01-19
CA-2021-148999,EB-13870,33142.0,2021-01-30,S,2021-02-04
CA-2021-148992,CS-12250,60623.0,2021-11-23,S,2021-11-27
CA-2021-148985,TB-21190,90045.0,2021-11-11,2,2021-11-15
CA-2021-148929,SP-20620,10011.0,2021-09-07,S,2021-09-11
CA-2021-148446,MC-17845,89031.0,2021-12-10,2,2021-12-14
CA-2019-135272,MS-17830,90036.0,2019-12-07,S,2019-12-12
CA-2019-135174,BP-11230,45373.0,2019-04-30,2,2019-05-02
CA-2019-134943,SU-20665,48104.0,2019-12-05,1,2019-12-06
CA-2019-134922,KB-16240,19140.0,2019-11-07,S,2019-11-11
CA-2019-134782,MD-17350,72701.0,2019-12-27,S,2019-12-31
CA-2019-134719,JD-15790,32216.0,2019-10-10,S,2019-10-15
CA-2019-131779,LE-16810,19711.0,2019-06-12,S,2019-06-17
CA-2021-150420,GD-14590,98226.0,2021-06-03,S,2021-06-08
CA-2021-150189,VG-21790,94403.0,2021-07-08,1,2021-07-10
CA-2021-149895,EB-14110,19134.0,2021-09-08,S,2021-09-12
CA-2021-149720,EM-14065,75034.0,2021-06-04,2,2021-06-07
CA-2021-149706,AS-10285,60067.0,2021-12-11,1,2021-12-12
CA-2021-149699,CM-12115,90008.0,2021-12-22,1,2021-12-24
CA-2021-149468,AR-10405,48183.0,2021-05-20,0,2021-05-20
CA-2021-149181,MD-17350,43229.0,2021-05-08,S,2021-05-12
CA-2019-133977,AT-10435,33319.0,2019-09-06,2,2019-09-08
CA-2019-133837,TH-21100,85301.0,2019-04-13,S,2019-04-18
CA-2019-133627,SC-20050,6360.0,2019-05-31,S,2019-06-07
CA-2019-133536,JH-15820,10009.0,2019-03-28,2,2019-03-30
CA-2019-133494,RP-19390,19120.0,2019-03-01,S,2019-03-05
CA-2019-133396,GK-14620,27405.0,2019-08-13,1,2019-08-15
CA-2019-133025,MO-17800,90036.0,2019-09-17,2,2019-09-19
CA-2021-151183,BK-11260,94110.0,2021-10-14,S,2021-10-19
CA-2021-151071,MB-18085,90049.0,2021-04-25,2,2021-04-29
CA-2021-150931,DP-13390,35401.0,2021-01-06,S,2021-01-13
CA-2021-150707,EL-13735,21044.0,2021-10-14,S,2021-10-19
CA-2021-150609,NZ-18565,90032.0,2021-04-30,S,2021-05-04
CA-2021-150602,ML-17395,90045.0,2021-02-09,2,2021-02-14
CA-2021-150504,HG-14845,75220.0,2021-11-06,S,2021-11-12
CA-2021-150497,SM-20950,55369.0,2021-07-20,S,2021-07-24
CA-2021-150469,CJ-12010,94109.0,2021-01-26,S,2021-01-30
CA-2019-132633,KH-16630,84062.0,2019-02-03,2,2019-02-05
CA-2019-132507,CC-12610,77041.0,2019-07-30,2,2019-08-03
CA-2019-132374,PS-19045,48310.0,2019-02-22,2,2019-02-24
CA-2019-132318,TT-21220,23464.0,2019-10-30,1,2019-11-02
CA-2019-132136,FO-14305,60623.0,2019-03-08,S,2019-03-12
CA-2019-132101,JO-15550,98105.0,2019-03-19,S,2019-03-25
CA-2019-132080,DP-13105,10035.0,2019-08-22,1,2019-08-25
CA-2019-131128,TB-21520,3301.0,2019-10-19,1,2019-10-20
CA-2019-131072,KL-16645,98105.0,2019-11-05,0,2019-11-05
CA-2019-130995,QJ-19255,10009.0,2019-11-01,S,2019-11-06
CA-2019-130890,JO-15280,90004.0,2019-11-02,S,2019-11-06
CA-2019-130876,AZ-10750,10024.0,2019-05-12,2,2019-05-16
CA-2019-130855,RF-19840,10035.0,2019-12-29,S,2020-01-05
CA-2019-130848,DG-13300,80219.0,2019-10-25,0,2019-10-25
CA-2021-152093,SN-20560,60653.0,2021-09-10,S,2021-09-15
CA-2021-152079,ML-17410,60653.0,2021-01-20,1,2021-01-21
CA-2021-151911,DL-13495,10024.0,2021-04-30,2,2021-05-05
CA-2021-151596,BP-11050,2920.0,2021-10-08,1,2021-10-11
CA-2021-151428,RH-19495,55901.0,2021-09-21,S,2021-09-26
CA-2021-151358,NF-18595,98105.0,2021-08-18,S,2021-08-22
CA-2021-151281,HM-14980,98105.0,2021-04-27,S,2021-05-02
CA-2021-151218,PJ-19015,33180.0,2021-06-20,1,2021-06-23
CA-2021-151190,GT-14710,68104.0,2021-06-27,S,2021-07-01
CA-2019-130253,PP-18955,90036.0,2019-12-14,S,2019-12-18
CA-2019-130183,PO-18850,77041.0,2019-11-13,S,2019-11-17
CA-2021-152709,DB-13210,48234.0,2021-10-07,S,2021-10-12
CA-2021-152702,SN-20710,61107.0,2021-10-12,S,2021-10-16
CA-2021-152660,CB-12415,60610.0,2021-12-04,S,2021-12-09
CA-2021-152436,CW-11905,2920.0,2021-12-08,2,2021-12-10
CA-2021-152275,KH-16630,78207.0,2021-10-01,S,2021-10-08
CA-2021-152261,JA-15970,44221.0,2021-03-02,S,2021-03-06
CA-2021-152226,JH-15910,45231.0,2021-05-12,S,2021-05-16
CA-2021-152205,SF-20965,19134.0,2021-09-28,S,2021-10-05
CA-2021-152142,LW-16990,94110.0,2021-11-14,S,2021-11-19
CA-2021-152135,MG-17650,44107.0,2021-03-16,2,2021-03-18
CA-2019-131597,SP-20620,90045.0,2019-09-14,S,2019-09-18
CA-2019-131457,MZ-17515,92374.0,2019-10-31,S,2019-11-06
CA-2019-131422,GB-14530,28110.0,2019-11-05,S,2019-11-09
CA-2019-131352,GH-14485,75081.0,2019-10-08,S,2019-10-13
CA-2019-129098,DK-13090,22153.0,2019-10-09,S,2019-10-13
CA-2019-129042,EM-13960,21215.0,2019-12-12,S,2019-12-17
CA-2019-128993,CC-12670,98103.0,2019-09-12,2,2019-09-17
CA-2019-128958,CR-12820,33407.0,2019-01-24,S,2019-01-28
CA-2019-128860,SC-20725,17602.0,2019-06-29,S,2019-07-05
CA-2021-153787,AT-10735,98115.0,2021-05-19,S,2021-05-23
CA-2021-153654,MD-17860,28806.0,2021-11-24,2,2021-11-26
CA-2021-153339,DJ-13510,37130.0,2021-11-03,2,2021-11-05
CA-2021-153227,CS-12250,90032.0,2021-12-04,1,2021-12-06
CA-2021-153080,EH-13945,90008.0,2021-05-22,2,2021-05-25
CA-2021-152968,BM-11785,22801.0,2021-05-26,S,2021-05-30
CA-2021-152961,SC-20095,2169.0,2021-01-15,S,2021-01-19
CA-2021-152856,RS-19765,43302.0,2021-09-08,2,2021-09-10
CA-2021-152786,GA-14725,72756.0,2021-03-12,S,2021-03-17
CA-2019-130610,VP-21730,48310.0,2019-07-05,S,2019-07-10
CA-2019-130554,FM-14290,19140.0,2019-04-07,1,2019-04-09
CA-2021-154718,DL-12865,76248.0,2021-01-19,2,2021-01-23
CA-2021-154676,NZ-18565,77070.0,2021-08-05,1,2021-08-08
CA-2021-154501,EA-14035,90008.0,2021-04-30,S,2021-05-05
CA-2021-154466,DP-13390,53132.0,2021-01-01,1,2021-01-02
CA-2021-154410,MD-17860,46203.0,2021-10-21,1,2021-10-24
CA-2021-154214,TB-21595,47201.0,2021-03-20,2,2021-03-25
CA-2021-154137,MT-17815,10009.0,2021-11-11,S,2021-11-17
CA-2021-154123,SC-20050,42420.0,2021-11-20,S,2021-11-25
CA-2021-154102,SN-20560,94109.0,2021-02-06,S,2021-02-13
CA-2021-154088,LB-16735,32303.0,2021-11-12,S,2021-11-17
CA-2019-129854,RB-19705,10009.0,2019-08-22,S,2019-08-26
CA-2019-129770,JE-15715,88001.0,2019-02-21,2,2019-02-23
CA-2019-129700,LA-16780,60477.0,2019-05-04,1,2019-05-05
CA-2019-129525,VP-21760,43615.0,2019-11-15,S,2019-11-20
CA-2019-129476,PA-19060,60462.0,2019-10-15,S,2019-10-20
CA-2019-129392,DM-13015,77070.0,2019-07-08,0,2019-07-08
CA-2019-127593,DH-13675,2169.0,2019-09-21,0,2019-09-21
CA-2019-127544,RD-19585,13501.0,2019-08-08,S,2019-08-12
CA-2019-127502,MT-17815,94110.0,2019-12-10,S,2019-12-14
CA-2021-155362,DP-13105,54703.0,2021-12-17,S,2021-12-21
CA-2021-155159,DL-13315,30318.0,2021-11-25,2,2021-11-29
CA-2021-155152,MP-17965,2886.0,2021-07-07,2,2021-07-09
CA-2021-155089,DB-12910,33614.0,2021-12-02,S,2021-12-06
CA-2021-155075,GW-14605,19140.0,2021-12-02,S,2021-12-09
CA-2021-155047,SE-20110,75220.0,2021-08-27,1,2021-08-30
CA-2021-154949,MC-17275,93010.0,2021-10-15,S,2021-10-19
CA-2021-154935,AR-10540,10024.0,2021-12-24,S,2021-12-29
CA-2021-154907,DS-13180,79109.0,2021-03-31,S,2021-04-04
CA-2021-154816,VB-21745,40475.0,2021-11-06,S,2021-11-10
CA-2021-154809,MH-17455,55407.0,2021-02-13,S,2021-02-17
CA-2021-154760,BP-11290,19140.0,2021-01-09,S,2021-01-13
CA-2021-154732,AH-10195,60623.0,2021-11-05,1,2021-11-07
CA-2019-126669,DO-13645,77036.0,2019-11-07,S,2019-11-13
CA-2019-126466,JO-15550,95661.0,2019-11-09,S,2019-11-13
CA-2019-126445,RA-19945,92563.0,2019-08-27,S,2019-08-31
CA-2019-126347,AJ-10945,90045.0,2019-12-14,2,2019-12-19
CA-2019-126186,GB-14530,80013.0,2019-09-11,1,2019-09-12
CA-2021-155936,JK-15730,60653.0,2021-06-22,S,2021-06-29
CA-2021-155929,AI-10855,85301.0,2021-09-09,S,2021-09-13
CA-2021-155740,TC-21475,44107.0,2021-07-30,1,2021-08-02
CA-2021-155712,KD-16615,90008.0,2021-03-02,S,2021-03-08
CA-2021-155705,NF-18385,39212.0,2021-08-21,2,2021-08-23
CA-2021-155621,KN-16450,21215.0,2021-11-08,S,2021-11-13
CA-2021-155376,SG-20080,64055.0,2021-12-22,S,2021-12-27
CA-2019-128356,RP-19390,80229.0,2019-10-02,S,2019-10-07
CA-2019-128167,KL-16645,84041.0,2019-06-22,2,2019-06-26
CA-2019-128027,CM-12385,29406.0,2019-09-14,2,2019-09-17
CA-2019-127754,CK-12760,85301.0,2019-07-26,S,2019-07-31
CA-2021-157252,CV-12805,10024.0,2021-01-20,2,2021-01-23
CA-2021-157196,AA-10645,92105.0,2021-11-05,S,2021-11-09
CA-2021-157091,DB-13405,46350.0,2021-06-26,S,2021-07-01
CA-2021-156895,DJ-13510,19140.0,2021-05-08,S,2021-05-12
CA-2021-156818,JD-16015,10009.0,2021-07-11,2,2021-07-13
CA-2021-156769,GZ-14470,22204.0,2021-05-06,1,2021-05-09
CA-2021-156720,JM-15580,80538.0,2021-12-30,S,2022-01-03
CA-2021-156412,CM-12160,19134.0,2021-12-04,S,2021-12-08
CA-2021-156391,SL-20155,97301.0,2021-09-26,1,2021-09-28
CA-2021-156272,PW-19030,33068.0,2021-03-21,S,2021-03-27
CA-2021-155985,BE-11335,94122.0,2021-03-23,1,2021-03-25
CA-2019-127418,JJ-15445,90004.0,2019-06-13,1,2019-06-14
CA-2019-127327,PW-19030,13440.0,2019-02-03,S,2019-02-07
CA-2019-127019,ER-13855,80906.0,2019-12-21,S,2019-12-25
CA-2019-126970,TP-21130,60540.0,2019-09-20,S,2019-09-24
CA-2019-126739,JH-16180,10035.0,2019-11-01,2,2019-11-03
CA-2019-125696,NP-18685,27893.0,2019-10-02,S,2019-10-06
CA-2019-125423,MC-17575,90036.0,2019-12-13,2,2019-12-15
CA-2019-125416,KC-16540,98115.0,2019-11-02,0,2019-11-02
CA-2019-125395,LA-16780,48180.0,2019-06-26,2,2019-06-29
CA-2019-125178,MZ-17515,19601.0,2019-10-03,S,2019-10-09
CA-2019-124975,MG-17875,60505.0,2019-06-22,1,2019-06-25
CA-2019-124933,DF-13135,10009.0,2019-12-26,2,2019-12-30
CA-2021-157903,AM-10705,60016.0,2021-04-04,S,2021-04-08
CA-2021-157833,KD-16345,94122.0,2021-06-17,1,2021-06-20
CA-2021-157672,RB-19795,80219.0,2021-10-05,1,2021-10-07
CA-2021-157651,HA-14920,19120.0,2021-12-10,S,2021-12-14
CA-2021-157483,EP-13915,48227.0,2021-11-11,S,2021-11-18
CA-2021-157420,HZ-14950,77095.0,2021-11-21,0,2021-11-21
CA-2021-157413,BW-11065,19120.0,2021-06-01,S,2021-06-06
CA-2021-157350,DP-13000,60610.0,2021-08-26,S,2021-09-01
CA-2021-157273,SZ-20035,98105.0,2021-01-30,1,2021-02-02
CA-2019-124044,MS-17830,14609.0,2019-07-23,2,2019-07-26
CA-2019-123673,CH-12070,48227.0,2019-10-30,2,2019-11-01
CA-2019-123505,AR-10540,2169.0,2019-11-22,S,2019-11-26
CA-2019-123456,KN-16450,75220.0,2019-07-09,S,2019-07-13
CA-2019-123330,EP-13915,32725.0,2019-06-21,S,2019-06-27
CA-2021-158722,MA-17560,19120.0,2021-10-20,S,2021-10-26
CA-2021-158673,KB-16600,49505.0,2021-12-29,S,2022-01-04
CA-2021-158561,BB-11545,33311.0,2021-11-11,2,2021-11-16
CA-2021-158386,BO-11425,40475.0,2021-10-16,S,2021-10-21
CA-2021-158344,CC-12475,56560.0,2021-08-07,S,2021-08-11
CA-2021-158246,JB-15400,94086.0,2021-11-09,1,2021-11-11
CA-2021-158106,CT-11995,55124.0,2021-06-04,S,2021-06-10
CA-2021-158036,DB-13555,43017.0,2021-09-08,S,2021-09-14
CA-2021-157980,SH-20395,43615.0,2021-12-07,1,2021-12-09
CA-2019-126137,BS-11755,90032.0,2019-10-03,S,2019-10-08
CA-2019-125710,BT-11680,77036.0,2019-10-08,S,2019-10-13
CA-2019-122826,RD-19480,98502.0,2019-06-23,2,2019-06-25
CA-2019-122623,CC-12145,79907.0,2019-09-07,S,2019-09-11
CA-2019-122259,HP-14815,49201.0,2019-10-31,S,2019-11-04
CA-2021-159366,BW-11110,48205.0,2021-01-07,1,2021-01-10
CA-2021-159352,KB-16585,1852.0,2021-03-12,S,2021-03-17
CA-2021-159282,GH-14410,85364.0,2021-10-16,S,2021-10-21
CA-2021-159226,RL-19615,90008.0,2021-04-25,2,2021-04-27
CA-2021-159156,KB-16600,10009.0,2021-11-13,1,2021-11-16
CA-2021-159135,KM-16375,72762.0,2021-11-04,S,2021-11-08
CA-2021-159107,KT-16480,94110.0,2021-06-24,2,2021-06-26
CA-2021-158967,BT-11680,33311.0,2021-12-10,1,2021-12-12
CA-2021-158953,ML-18040,77489.0,2021-06-04,S,2021-06-08
CA-2021-158883,CS-11860,28540.0,2021-06-02,0,2021-06-03
CA-2021-158736,TT-21460,94110.0,2021-12-18,S,2021-12-24
CA-2021-158729,AC-10450,70506.0,2021-12-19,1,2021-12-21
CA-2019-124268,AD-10180,10035.0,2019-07-04,S,2019-07-08
CA-2021-160087,EN-13780,75220.0,2021-03-18,S,2021-03-22
CA-2021-160045,LB-16735,76106.0,2021-04-26,1,2021-04-27
CA-2021-160031,LT-16765,45014.0,2021-12-04,2,2021-12-07
CA-2021-160017,SP-20860,32216.0,2021-09-28,S,2021-10-02
CA-2021-159954,SS-20410,30318.0,2021-09-10,S,2021-09-14
CA-2021-159793,SV-20365,19140.0,2021-08-25,S,2021-08-29
CA-2021-159688,AB-10060,90004.0,2021-05-07,S,2021-05-12
CA-2021-159604,CL-12700,65807.0,2021-04-14,1,2021-04-15
CA-2021-159457,RD-19480,77095.0,2021-10-19,S,2021-10-26
CA-2019-121699,BD-11320,48227.0,2019-08-10,S,2019-08-14
CA-2019-121552,FW-14395,35810.0,2019-03-22,S,2019-03-27
CA-2019-121391,AA-10315,94109.0,2019-10-04,1,2019-10-07
CA-2019-121272,DO-13435,98103.0,2019-03-29,S,2019-04-04
CA-2019-121097,SF-20965,77520.0,2019-01-03,S,2019-01-08
CA-2019-121041,CS-12250,76117.0,2019-11-03,S,2019-11-10
CA-2019-123232,DJ-13630,97206.0,2019-12-14,2,2019-12-16
CA-2019-120446,JG-15805,92105.0,2019-11-16,1,2019-11-18
CA-2019-120439,AD-10180,19120.0,2019-06-14,S,2019-06-18
CA-2019-120397,RB-19435,77070.0,2019-07-02,0,2019-07-02
CA-2019-120362,CA-12265,84604.0,2019-09-14,S,2019-09-19
CA-2019-120320,MV-18190,77036.0,2019-03-05,S,2019-03-09
CA-2021-161018,PN-18775,10009.0,2021-11-09,2,2021-11-11
CA-2021-160983,GB-14530,13021.0,2021-10-29,2,2021-10-31
CA-2021-160934,TT-21460,90008.0,2021-01-15,S,2021-01-19
CA-2021-160899,DR-12940,70601.0,2021-08-11,2,2021-08-13
CA-2021-160885,JK-16090,68104.0,2021-12-02,S,2021-12-06
CA-2021-160801,FG-14260,19120.0,2021-09-19,0,2021-09-19
CA-2021-160724,YS-21880,31907.0,2021-05-05,S,2021-05-10
CA-2021-160661,SA-20830,2149.0,2021-10-28,S,2021-11-01
CA-2021-160514,DB-13120,95051.0,2021-11-12,S,2021-11-16
CA-2021-160458,EH-13945,38109.0,2021-05-27,2,2021-05-29
CA-2021-160416,AD-10180,10701.0,2021-11-13,2,2021-11-18
CA-2021-161655,CW-11905,19711.0,2021-05-13,2,2021-05-18
CA-2021-161592,CS-12175,37421.0,2021-04-06,S,2021-04-10
CA-2021-161557,AG-10900,75217.0,2021-09-03,S,2021-09-08
CA-2021-161480,RA-19285,10035.0,2021-12-25,S,2021-12-29
CA-2021-161130,BF-11275,33178.0,2021-11-03,S,2021-11-08
CA-2021-161088,MH-18115,31907.0,2021-05-25,S,2021-05-29
CA-2019-119942,TT-21070,19120.0,2019-04-05,1,2019-04-07
CA-2019-119907,LC-17140,98103.0,2019-12-01,S,2019-12-08
CA-2019-119697,EM-13960,19134.0,2019-12-28,2,2019-12-31
CA-2019-119634,BW-11065,27604.0,2019-08-11,S,2019-08-16
CA-2019-119592,MM-18280,31907.0,2019-12-14,2,2019-12-16
CA-2019-119550,RB-19705,77070.0,2019-12-26,S,2019-12-31
CA-2019-119102,KH-16690,2895.0,2019-05-23,S,2019-05-27
CA-2019-120677,BD-11320,55407.0,2019-05-31,S,2019-06-04
CA-2019-120551,SS-20590,68701.0,2019-04-13,S,2019-04-20
CA-2019-120516,CK-12595,30062.0,2019-08-13,S,2019-08-17
CA-2021-162474,FH-14275,60505.0,2021-03-13,1,2021-03-16
CA-2021-162250,PR-18880,94109.0,2021-11-24,0,2021-11-24
CA-2021-162096,TB-21190,92503.0,2021-11-10,0,2021-11-10
CA-2021-162075,TT-21220,77041.0,2021-03-18,S,2021-03-24
CA-2021-161851,BP-11095,33180.0,2021-04-15,1,2021-04-17
CA-2021-161823,AG-10300,94122.0,2021-09-03,S,2021-09-08
CA-2021-161809,TH-21100,90045.0,2021-01-20,S,2021-01-26
CA-2021-161739,EB-13750,78664.0,2021-11-10,2,2021-11-15
CA-2019-118948,NK-18490,98105.0,2019-05-28,S,2019-06-03
CA-2019-118444,VD-21670,33065.0,2019-11-05,S,2019-11-09
CA-2019-118423,DP-13390,61604.0,2019-03-24,1,2019-03-27
CA-2019-118227,DB-13270,10009.0,2019-04-24,S,2019-04-28
CA-2019-117898,TB-21250,61701.0,2019-12-05,S,2019-12-11
CA-2019-117828,BD-11500,23223.0,2019-12-23,1,2019-12-26
CA-2019-117772,MC-17575,98103.0,2019-09-10,2,2019-09-12
CA-2019-117086,QJ-19255,5401.0,2019-11-08,S,2019-11-12
CA-2019-114048,EH-13945,92627.0,2019-12-14,S,2019-12-18
CA-2019-113971,CB-12535,44221.0,2019-05-08,S,2019-05-14
CA-2021-163097,SF-20200,85204.0,2021-08-27,S,2021-08-31
CA-2021-163069,PJ-19015,43229.0,2021-08-18,2,2021-08-21
CA-2021-163020,MO-17800,10009.0,2021-09-15,S,2021-09-19
CA-2021-162936,CM-12160,2740.0,2021-08-18,S,2021-08-22
CA-2021-162880,GD-14590,98208.0,2021-12-25,S,2021-12-29
CA-2021-162712,NK-18490,78415.0,2021-06-18,2,2021-06-20
CA-2021-162635,EB-14170,28403.0,2021-10-09,1,2021-10-10
CA-2019-116841,TP-21130,97477.0,2019-04-14,S,2019-04-18
CA-2019-116638,JH-15985,28027.0,2019-01-28,2,2019-01-31
CA-2019-116512,MC-18100,10024.0,2019-04-09,S,2019-04-14
CA-2019-116260,BF-10975,8360.0,2019-07-06,S,2019-07-12
CA-2019-115924,BE-11455,50315.0,2019-09-14,2,2019-09-18
CA-2019-115847,TC-21535,22204.0,2019-09-19,2,2019-09-24
CA-2019-115693,FC-14245,90032.0,2019-12-10,S,2019-12-15
CA-2019-112823,RA-19945,44105.0,2019-12-10,S,2019-12-16
CA-2019-112767,DK-12985,97477.0,2019-08-02,S,2019-08-06
CA-2019-112711,FM-14380,79109.0,2019-07-12,S,2019-07-18
CA-2021-163818,PS-18970,20735.0,2021-10-04,S,2021-10-08
CA-2021-163692,Dp-13240,85023.0,2021-09-07,1,2021-09-09
CA-2021-163671,DP-13105,83642.0,2021-12-24,S,2021-12-30
CA-2021-163566,TB-21055,45014.0,2021-08-03,1,2021-08-06
CA-2021-163531,SC-20725,10024.0,2021-06-26,S,2021-06-30
CA-2021-163321,FM-14380,28540.0,2021-08-07,2,2021-08-11
CA-2021-163188,EC-14050,73120.0,2021-11-07,0,2021-11-07
CA-2019-115420,LS-16945,90004.0,2019-04-25,S,2019-05-02
CA-2019-115399,AG-10900,19134.0,2019-12-19,1,2019-12-22
CA-2019-115168,BB-11545,63301.0,2019-06-05,S,2019-06-09
CA-2019-114923,LH-17020,43229.0,2019-02-08,S,2019-02-13
CA-2019-114503,AA-10375,37087.0,2019-11-13,S,2019-11-17
CA-2019-114237,MC-17275,98103.0,2019-03-13,1,2019-03-15
CA-2021-164959,KN-16390,90004.0,2021-07-11,S,2021-07-15
CA-2021-164917,MK-17905,33180.0,2021-12-02,S,2021-12-07
CA-2021-164819,RS-19420,6824.0,2021-10-15,2,2021-10-19
CA-2021-164329,MM-17920,94109.0,2021-01-30,0,2021-01-30
CA-2021-164112,ND-18460,10550.0,2021-06-30,S,2021-07-04
CA-2021-164098,CG-12520,77070.0,2021-01-26,1,2021-01-27
CA-2021-164049,KH-16630,98105.0,2021-11-02,S,2021-11-06
CA-2021-164028,JL-15835,94122.0,2021-11-24,S,2021-11-30
CA-2021-164000,AH-10030,19134.0,2021-12-18,S,2021-12-22
CA-2021-163979,KH-16690,94110.0,2021-12-28,2,2022-01-02
CA-2021-163874,NC-18535,98105.0,2021-11-10,2,2021-11-12
CA-2019-113740,SC-20380,10035.0,2019-08-24,2,2019-08-28
CA-2019-113523,SC-20440,19140.0,2019-09-04,S,2019-09-08
CA-2019-113222,AG-10765,46226.0,2019-11-09,0,2019-11-09
CA-2019-113215,CP-12085,85705.0,2019-09-03,S,2019-09-08
CA-2019-113040,CC-12100,90045.0,2019-08-27,S,2019-08-31
CA-2019-112557,JL-15850,10035.0,2019-04-25,1,2019-04-28
CA-2019-112522,DP-13165,60610.0,2019-10-10,S,2019-10-17
CA-2019-112319,AR-10510,90004.0,2019-08-31,S,2019-09-05
CA-2019-112116,JE-15475,98103.0,2019-03-16,2,2019-03-18
CA-2019-112053,SH-20395,14609.0,2019-10-11,2,2019-10-13
CA-2019-112014,ON-18715,92399.0,2019-08-13,S,2019-08-20
CA-2019-111990,DB-13660,77095.0,2019-11-08,S,2019-11-13
