order_item_id,order_id,product_id,unit_price,unit_cost,quantity
8139,CA-2020-102561,OFF-AR-10001545,1.76,1.25,8
8140,CA-2020-102561,OFF-ST-10001476,35.51,25.92,10
8141,CA-2020-102561,OFF-PA-10004971,5.78,2.95,4
8142,CA-2020-100993,OFF-LA-10003223,4.91,2.5,3
8143,CA-2020-100993,OFF-ST-10004340,62.18,45.39,3
8144,CA-2020-100993,FUR-TA-10001095,174.29,137.69,4
8145,CA-2020-100993,TEC-PH-10001448,49.99,47.99,4
8146,US-2018-112949,OFF-AP-10001005,78.65,52.7,6
8147,US-2018-112949,OFF-AR-10003469,1.76,0.92,2
8148,US-2021-146822,OFF-PA-10000249,12.28,6.51,4
8149,US-2020-131058,OFF-LA-10001613,2.88,1.47,7
8150,CA-2018-167997,OFF-BI-10001758,5.34,2.83,2
8151,CA-2018-167997,FUR-BO-10004409,70.98,51.11,2
8152,CA-2021-140151,OFF-ST-10001558,16.24,13.8,2
8153,CA-2021-140151,OFF-PA-10002986,6.68,3.47,3
8154,CA-2021-140151,TEC-CO-10004722,3499.99,1819.99,4
8155,US-2021-143770,TEC-AC-10002842,119.0,99.96,2
8156,US-2021-143770,OFF-PA-10001125,30.98,17.04,2
8157,CA-2020-131296,FUR-TA-10002622,170.98,131.65,2
8158,CA-2020-103464,TEC-AC-10002842,119.0,99.96,5
8159,CA-2021-136238,OFF-PA-10004285,6.68,3.47,3
8160,CA-2020-120803,TEC-AC-10004469,39.95,22.37,5
8161,CA-2020-134138,FUR-CH-10001545,113.98,95.74,2
8162,CA-2019-120915,OFF-AP-10002578,48.92,36.2,6
8163,CA-2019-120915,TEC-PH-10003012,153.99,109.33,2
8164,CA-2019-168207,FUR-FU-10004909,16.16,10.5,6
8165,CA-2019-168207,OFF-BI-10001524,20.98,10.91,7
8166,CA-2019-168207,OFF-BI-10003355,4.98,2.59,3
8167,CA-2019-168207,FUR-BO-10004357,200.98,180.88,3
8168,CA-2020-144148,FUR-TA-10002774,154.13,127.93,7
8169,CA-2021-107174,FUR-TA-10004575,290.98,238.6,7
8170,CA-2021-107174,FUR-CH-10003312,280.98,261.31,2
8171,CA-2021-107174,TEC-AC-10001465,36.32,25.42,3
8172,CA-2020-146150,OFF-AR-10002240,37.74,27.93,7
8173,CA-2018-114125,OFF-LA-10004559,2.88,1.47,1
8174,CA-2018-114125,OFF-BI-10003291,8.73,4.63,6
8175,CA-2018-114125,OFF-ST-10001505,5.98,4.96,4
8176,CA-2020-114944,OFF-PA-10003892,48.91,25.92,4
8177,CA-2020-135965,OFF-ST-10002370,21.39,15.19,6
8178,CA-2021-149699,TEC-AC-10000474,94.99,66.49,5
8179,CA-2020-166429,TEC-CO-10002095,499.99,274.99,2
8180,CA-2019-112767,FUR-TA-10003469,138.75,116.55,4
8181,CA-2019-119879,FUR-TA-10002958,260.98,216.61,8
8182,CA-2019-119879,TEC-PH-10002923,36.99,27.0,5
8183,CA-2021-155642,FUR-FU-10004973,18.84,10.93,3
8184,CA-2021-155642,FUR-FU-10001918,4.73,2.89,1
8185,US-2021-101721,OFF-PA-10003641,26.38,14.25,3
8186,CA-2019-136728,OFF-EN-10002621,9.78,4.89,1
8187,CA-2019-136728,FUR-CH-10003817,60.74,45.56,4
8188,CA-2020-127194,OFF-PA-10000659,6.98,3.7,9
8189,CA-2019-140375,OFF-PA-10001870,6.48,3.37,3
8190,CA-2019-140375,OFF-BI-10000320,7.38,3.76,1
8191,US-2021-155866,OFF-PA-10004735,6.48,3.37,6
8192,US-2021-155866,FUR-FU-10004091,46.94,27.69,4
8193,CA-2019-141327,OFF-BI-10000546,2.88,1.47,7
8194,CA-2019-141327,OFF-AP-10001293,40.98,29.51,3
8195,CA-2019-141327,FUR-FU-10000576,209.84,155.28,2
8196,CA-2019-136700,OFF-PA-10004519,4.48,2.28,2
8197,CA-2021-102736,TEC-AC-10004568,27.99,22.67,4
8198,CA-2021-102736,OFF-AR-10001897,17.99,12.95,5
8199,CA-2021-102736,OFF-PA-10001800,6.48,3.37,3
8200,CA-2021-125269,OFF-BI-10001628,10.43,5.74,5
8201,CA-2021-125269,OFF-ST-10004123,90.98,90.98,1
8202,CA-2019-114811,OFF-ST-10000885,13.43,10.07,5
8203,CA-2019-114811,TEC-PH-10004165,274.99,203.49,2
8204,CA-2019-114811,FUR-FU-10002240,3.94,2.36,3
8205,CA-2019-114811,TEC-MA-10000045,1160.95,603.69,4
8206,CA-2019-114811,FUR-CH-10003746,320.98,231.11,2
8207,CA-2019-122266,FUR-TA-10000577,348.21,268.12,1
8208,CA-2019-122266,OFF-AR-10004757,3.28,2.2,1
8209,CA-2019-141565,OFF-BI-10000545,760.98,380.49,6
8210,CA-2019-141565,OFF-ST-10001522,91.99,88.31,4
8211,CA-2021-128769,OFF-AP-10001271,50.98,37.22,2
8212,CA-2020-116337,FUR-FU-10002030,22.23,12.45,5
8213,CA-2020-116337,OFF-ST-10001272,130.87,98.15,3
8214,CA-2019-120845,OFF-BI-10001116,5.28,2.75,4
8215,CA-2019-120845,OFF-PA-10004665,13.1,6.68,1
8216,CA-2019-120845,OFF-BI-10004506,8.23,4.28,1
8217,CA-2019-120845,OFF-BI-10001982,5.44,2.77,2
8218,CA-2018-120775,OFF-FA-10002676,1.81,1.16,3
8219,CA-2018-120775,FUR-FU-10000758,26.48,16.95,3
8220,CA-2018-120775,OFF-LA-10002271,3.08,1.6,2
8221,CA-2018-120775,OFF-BI-10002609,2.98,1.61,3
8222,CA-2018-120775,OFF-FA-10000254,4.71,4.71,4
8223,CA-2018-152905,OFF-ST-10000321,7.89,7.57,2
8224,CA-2020-104633,OFF-PA-10000241,30.98,17.04,6
8225,CA-2020-104633,OFF-PA-10004782,6.48,3.37,2
8226,CA-2021-104136,OFF-PA-10004243,18.97,9.86,10
8227,CA-2021-104136,OFF-PA-10001033,40.99,20.9,1
8228,CA-2020-123050,FUR-FU-10000723,41.32,37.6,2
8229,CA-2020-123050,OFF-ST-10003455,15.51,11.48,2
8230,CA-2020-123050,TEC-AC-10001109,29.99,17.39,3
8231,CA-2020-162355,OFF-AR-10004344,11.99,8.75,3
8232,CA-2020-162355,FUR-BO-10004695,180.98,139.35,7
8233,CA-2018-158225,OFF-ST-10000675,33.89,25.42,5
8234,CA-2018-158225,OFF-ST-10002301,20.34,20.14,2
8235,CA-2021-102204,OFF-SU-10001212,2.08,1.46,2
8236,CA-2021-102204,FUR-TA-10001889,424.21,347.85,4
8237,CA-2021-102204,FUR-CH-10002024,700.98,560.78,5
8238,CA-2021-103065,OFF-ST-10000617,2.98,2.77,2
8239,CA-2021-103065,OFF-PA-10000380,8.34,4.17,1
8240,CA-2021-103065,OFF-AR-10003251,2.78,1.67,2
8241,CA-2021-103065,FUR-FU-10000175,13.73,9.47,4
8242,CA-2018-109855,OFF-BI-10004716,14.84,7.72,2
8243,CA-2018-109855,TEC-AC-10002842,119.0,99.96,3
8244,CA-2018-109897,TEC-PH-10003691,125.99,94.49,8
8245,CA-2018-109897,FUR-FU-10002878,28.48,17.94,3
8246,US-2018-143581,OFF-ST-10000991,114.97,111.52,3
8247,CA-2019-129217,OFF-AP-10002439,70.97,52.52,5
8248,CA-2019-129217,OFF-AR-10004602,22.99,16.55,2
8249,CA-2020-133816,TEC-PH-10001795,619.99,433.99,2
8250,CA-2019-140221,OFF-BI-10002854,28.03,14.02,2
8251,CA-2019-140221,FUR-FU-10000023,5.89,3.3,2
8252,CA-2019-140221,OFF-AP-10000828,180.98,130.31,5
8253,CA-2019-140221,OFF-ST-10000777,37.76,27.19,2
8254,CA-2021-152310,TEC-CO-10000971,299.99,209.99,1
8255,CA-2021-152310,OFF-PA-10003134,48.04,24.98,4
8256,CA-2021-152310,TEC-PH-10002538,37.91,26.92,8
8257,CA-2021-152310,OFF-ST-10001228,15.58,11.69,3
8258,CA-2021-152310,TEC-AC-10000397,34.99,32.54,5
8259,CA-2021-152310,OFF-BI-10004308,20.98,10.49,6
8260,CA-2020-118101,OFF-PA-10000357,40.99,20.9,9
8261,CA-2020-118101,OFF-BI-10000773,8.02,4.25,1
8262,CA-2020-118101,OFF-ST-10001837,42.76,31.64,4
8263,CA-2020-100307,OFF-PA-10002552,6.48,3.37,3
8264,CA-2019-138457,OFF-BI-10000014,10.91,5.78,4
8265,CA-2018-131800,OFF-AP-10004136,40.98,30.74,3
8266,CA-2018-131800,OFF-BI-10003429,6.33,3.23,7
8267,CA-2018-118304,TEC-PH-10000376,9.99,7.39,2
8268,CA-2021-121790,FUR-TA-10003469,138.75,116.55,1
8269,CA-2021-121790,OFF-SU-10004231,9.9,7.23,4
8270,CA-2021-121790,TEC-PH-10002584,625.99,438.19,4
8271,CA-2021-121790,OFF-AR-10003602,5.84,3.1,2
8272,CA-2020-169670,FUR-CH-10002331,355.98,281.22,8
8273,CA-2020-139549,FUR-CH-10001802,120.98,95.57,4
8274,CA-2019-104059,OFF-AR-10000634,4.28,3.12,1
8275,CA-2021-164112,OFF-ST-10002615,155.06,114.74,7
8276,CA-2019-143882,OFF-PA-10004040,5.98,3.05,9
8277,US-2020-139262,OFF-BI-10003727,4.18,2.17,3
8278,US-2020-139262,OFF-BI-10002026,58.1,30.79,2
8279,US-2020-139262,OFF-ST-10001496,180.19,133.34,3
8280,CA-2021-146192,OFF-ST-10003716,225.02,195.77,3
8281,CA-2021-134810,OFF-EN-10002504,27.18,14.41,3
8282,CA-2021-134810,FUR-CH-10001270,86.25,60.38,3
8283,CA-2019-154284,TEC-MA-10004241,428.95,231.63,2
8284,CA-2019-154284,OFF-AR-10001468,37.44,22.84,2
8285,CA-2019-154284,TEC-AC-10003198,99.6,62.75,8
8286,CA-2019-154284,FUR-FU-10003039,43.13,28.47,3
8287,CA-2018-156244,OFF-PA-10000295,6.48,3.37,6
8288,CA-2018-156244,OFF-AR-10004344,11.99,8.75,5
8289,CA-2018-156244,TEC-AC-10002473,28.38,16.74,7
8290,CA-2018-156244,OFF-AP-10002403,44.01,32.57,6
8291,CA-2018-156244,OFF-SU-10000432,3.47,3.3,2
8292,CA-2018-156244,OFF-LA-10000443,3.69,1.96,1
8293,CA-2019-106362,OFF-BI-10003166,11.48,5.97,3
8294,US-2021-168802,OFF-BI-10002393,5.74,3.1,4
8295,US-2021-146906,TEC-PH-10001809,149.95,112.46,2
8296,CA-2020-166380,OFF-EN-10002600,2.95,1.53,9
8297,CA-2020-166380,TEC-AC-10000109,55.99,42.55,2
8298,US-2019-158911,FUR-FU-10003829,3.08,2.09,2
8299,US-2019-158911,OFF-LA-10003223,4.91,2.5,3
8300,US-2018-103338,OFF-AR-10001770,2.66,1.97,3
8301,CA-2019-109169,OFF-EN-10003296,90.48,49.76,2
8302,US-2021-167318,TEC-AC-10003870,329.99,197.99,5
8303,US-2021-167318,FUR-CH-10000665,150.98,105.69,3
8304,US-2018-120313,TEC-PH-10003092,45.99,32.65,2
8305,CA-2021-135419,FUR-TA-10001086,151.99,112.47,4
8306,CA-2020-128671,OFF-PA-10001870,6.48,3.37,5
8307,CA-2020-128671,OFF-BI-10003305,5.98,3.23,7
8308,CA-2020-128671,OFF-BI-10003007,38.78,20.94,2
8309,CA-2020-149335,OFF-AR-10001419,4.13,2.89,9
8310,CA-2018-168312,OFF-ST-10003692,57.23,42.92,3
8311,CA-2018-168312,FUR-TA-10001866,179.29,139.85,3
8312,US-2021-105935,FUR-FU-10002157,15.68,9.56,4
8313,US-2021-105935,TEC-PH-10001459,419.99,310.79,7
8314,CA-2018-161508,FUR-CH-10002126,243.98,175.67,3
8315,CA-2018-161508,OFF-FA-10001561,2.18,1.46,2
8316,CA-2018-161508,OFF-AR-10003158,3.98,2.63,7
8317,CA-2018-161508,OFF-PA-10001804,6.68,3.47,3
8318,CA-2021-130904,OFF-AR-10000422,2.19,1.6,1
8319,CA-2021-130904,OFF-AR-10000127,3.28,2.33,8
8320,CA-2021-133620,OFF-ST-10004634,11.21,7.85,1
8321,CA-2019-142937,OFF-AR-10003582,28.15,20.27,2
8322,US-2020-149790,OFF-BI-10002026,39.06,20.31,2
8323,CA-2020-130778,OFF-AP-10000595,4.37,3.23,2
8324,CA-2020-130778,OFF-PA-10001509,8.95,4.83,5
8325,CA-2021-144456,OFF-ST-10001321,15.42,11.26,5
8326,CA-2021-144456,TEC-PH-10001750,65.99,48.17,3
8327,CA-2021-103478,OFF-BI-10001890,3.58,1.86,4
8328,CA-2021-103478,OFF-BI-10004224,67.28,37.0,7
8329,CA-2021-118577,OFF-PA-10001357,47.9,24.91,3
8330,CA-2021-118577,OFF-PA-10004888,6.48,3.37,1
8331,CA-2021-113572,TEC-AC-10002370,1.97,1.34,4
8332,CA-2020-153269,OFF-ST-10004634,11.21,7.85,1
8333,CA-2020-153269,FUR-CH-10002647,70.98,53.24,5
8334,CA-2020-153269,OFF-PA-10001801,5.98,3.05,3
8335,CA-2020-153269,OFF-BI-10004632,12.95,7.12,4
8336,CA-2021-161655,OFF-BI-10002082,33.28,16.64,9
8337,CA-2020-101469,OFF-AR-10003986,3.85,2.27,2
8338,CA-2018-153087,OFF-PA-10001243,5.98,3.05,4
8339,CA-2018-153087,TEC-AC-10003198,99.6,62.75,5
8340,CA-2021-135076,FUR-CH-10003774,90.98,79.15,6
8341,CA-2018-161634,OFF-PA-10002262,6.48,3.37,5
8342,CA-2021-141481,OFF-AP-10004532,20.48,14.95,3
8343,CA-2020-132549,OFF-ST-10001325,10.48,7.65,7
8344,US-2018-155544,OFF-LA-10004544,14.8,7.4,5
8345,US-2018-155544,FUR-FU-10001473,13.73,8.79,3
8346,US-2018-155544,FUR-CH-10000422,90.99,76.43,3
8347,US-2019-115238,FUR-FU-10002960,6.28,3.64,5
8348,US-2019-115238,FUR-FU-10002445,9.48,5.69,1
8349,US-2019-115238,TEC-PH-10001300,20.95,15.08,10
8350,US-2019-115238,FUR-FU-10001025,4.86,2.77,5
8351,US-2019-115238,OFF-PA-10002689,6.48,3.37,1
8352,CA-2021-132199,FUR-FU-10004245,20.28,12.57,2
8353,CA-2021-132199,OFF-BI-10003684,21.99,10.99,4
8354,CA-2021-132199,FUR-TA-10003748,124.49,97.1,5
8355,CA-2021-132199,OFF-BI-10002133,42.8,21.83,5
8356,CA-2021-132199,OFF-FA-10002280,5.0,2.6,2
8357,CA-2020-163174,FUR-FU-10000308,62.18,48.5,3
8358,CA-2018-110555,OFF-ST-10000876,12.44,8.96,7
8359,CA-2018-110555,TEC-PH-10000586,65.99,48.17,2
8360,CA-2018-110555,TEC-AC-10003399,36.24,21.02,6
8361,CA-2021-147207,OFF-AR-10001955,19.84,13.89,2
8362,CA-2021-147207,OFF-AP-10000027,13.58,9.51,2
8363,CA-2021-147207,FUR-TA-10002958,260.98,216.61,5
8364,CA-2021-147207,OFF-ST-10002615,155.06,114.74,3
8365,CA-2021-137631,TEC-PH-10002624,469.99,333.69,2
8366,CA-2021-157273,TEC-PH-10002275,188.99,136.07,4
8367,CA-2018-109918,OFF-SU-10004290,6.84,4.99,4
8368,CA-2018-109918,OFF-PA-10000174,10.28,5.45,2
8369,CA-2018-109918,OFF-BI-10004308,20.98,10.49,5
8370,CA-2020-118745,FUR-TA-10003473,376.13,289.62,3
8371,CA-2020-163972,FUR-BO-10003894,70.98,49.69,2
8372,CA-2018-165393,OFF-BI-10001658,24.92,13.46,1
8373,CA-2020-113726,FUR-FU-10003535,27.42,16.18,3
8374,CA-2020-152940,OFF-ST-10000352,29.74,25.28,1
8375,CA-2019-158701,OFF-AP-10004859,14.56,10.63,6
8376,CA-2019-158701,OFF-BI-10001294,11.7,6.44,6
8377,CA-2021-156272,OFF-AP-10001242,80.48,56.34,1
8378,CA-2019-162964,OFF-ST-10002344,80.98,79.36,1
8379,CA-2019-162964,OFF-PA-10003349,6.48,3.3,3
8380,CA-2019-162964,OFF-EN-10003055,39.98,21.99,7
8381,CA-2018-103527,OFF-PA-10001622,4.54,2.5,3
8382,CA-2020-134544,TEC-PH-10003800,52.99,52.46,2
8383,CA-2020-163048,FUR-CH-10001270,86.25,60.37,4
8384,CA-2020-145135,TEC-AC-10003447,19.99,14.99,3
8385,CA-2020-145135,OFF-PA-10004285,6.68,3.47,2
8386,CA-2021-137582,OFF-BI-10001757,4.92,2.56,3
8387,CA-2019-149601,OFF-ST-10001558,16.24,13.8,1
8388,CA-2019-149601,OFF-ST-10001328,15.51,11.17,5
8389,CA-2018-139423,OFF-AP-10004708,38.06,27.02,2
8390,CA-2020-102596,OFF-FA-10000621,3.58,1.83,6
8391,CA-2021-153227,OFF-PA-10001838,5.88,3.0,2
8392,CA-2021-110625,FUR-FU-10001473,13.73,8.79,2
8393,CA-2020-142594,TEC-PH-10000193,45.98,34.03,3
8394,CA-2020-142594,FUR-FU-10002045,22.23,12.45,5
8395,CA-2020-142594,OFF-AP-10002945,300.65,201.44,3
8396,CA-2020-142594,FUR-TA-10001095,174.29,137.69,3
8397,CA-2018-152254,OFF-PA-10001144,55.48,28.85,7
8398,US-2018-120236,OFF-BI-10004099,7.68,3.84,5
8399,CA-2021-120061,FUR-CH-10001973,110.98,95.44,2
8400,CA-2019-133837,OFF-ST-10000344,13.43,9.94,1
8401,CA-2019-110814,OFF-BI-10002026,58.1,30.79,5
8402,CA-2019-110814,FUR-CH-10003535,60.98,50.61,3
8403,CA-2019-110814,OFF-PA-10004156,11.34,5.78,2
8404,CA-2020-154067,OFF-PA-10002254,26.38,14.25,4
8405,CA-2021-140480,FUR-FU-10003247,20.98,19.51,4
8406,CA-2021-140480,TEC-AC-10002473,28.38,16.74,5
8407,CA-2021-140480,FUR-FU-10001057,19.99,15.39,2
8408,CA-2021-140480,OFF-AR-10001419,4.13,2.89,7
8409,CA-2021-140480,OFF-AR-10004010,34.99,25.89,5
8410,CA-2019-134082,OFF-BI-10004230,34.54,17.96,4
8411,CA-2020-130820,FUR-TA-10001768,262.51,207.38,4
8412,CA-2020-159765,OFF-AR-10003514,3.98,2.67,7
8413,CA-2021-132290,FUR-TA-10002228,333.36,276.69,4
8414,CA-2020-147109,OFF-PA-10001972,6.48,3.37,10
8415,CA-2020-147109,TEC-AC-10002942,69.0,57.27,3
8416,CA-2021-107265,OFF-PA-10000474,35.44,18.78,3
8417,CA-2021-118199,OFF-BI-10004330,36.98,20.34,5
8418,CA-2021-118199,OFF-ST-10000604,34.76,26.07,3
8419,CA-2021-118199,FUR-TA-10004154,286.85,223.74,1
8420,CA-2021-118199,OFF-ST-10000636,16.74,16.07,4
8421,CA-2021-118199,TEC-AC-10004171,99.99,55.99,2
8422,CA-2021-150091,TEC-AC-10002167,15.0,13.35,3
8423,CA-2021-150091,OFF-FA-10000621,3.58,1.83,5
8424,CA-2021-150091,FUR-FU-10004053,20.24,11.54,2
8425,CA-2021-150091,FUR-BO-10003404,430.98,405.12,5
8426,CA-2020-137652,OFF-BI-10004099,7.68,3.84,8
8427,CA-2019-128356,OFF-SU-10004290,6.84,4.99,2
8428,CA-2021-167017,OFF-SU-10001935,2.18,2.09,2
8429,US-2021-132220,TEC-AC-10004227,12.99,12.21,6
8430,CA-2020-118129,FUR-FU-10004904,75.98,66.86,5
8431,US-2018-113124,OFF-ST-10001511,64.65,61.42,2
8432,CA-2021-155621,FUR-FU-10003535,27.42,16.18,10
8433,US-2018-127635,OFF-FA-10000053,1.89,1.85,4
8434,US-2018-127635,OFF-PA-10004610,4.28,2.35,2
8435,US-2018-127635,FUR-FU-10000550,4.98,3.34,5
8436,US-2018-127635,OFF-BI-10001721,21.38,11.12,2
8437,CA-2019-151470,OFF-BI-10004040,5.18,2.64,11
8438,CA-2019-112823,TEC-AC-10002550,15.93,10.51,2
8439,CA-2018-108861,OFF-BI-10003876,42.8,21.4,4
8440,CA-2021-114370,TEC-PH-10000213,31.01,22.33,2
8441,CA-2020-158302,OFF-PA-10002615,4.41,2.38,3
8442,CA-2021-145779,OFF-PA-10002254,26.38,14.25,4
8443,US-2020-155173,TEC-PH-10004586,359.95,251.96,2
8444,US-2020-155173,OFF-BI-10002982,6.81,3.54,1
8445,US-2020-155173,TEC-PH-10002538,37.91,26.92,3
8446,CA-2021-125451,FUR-TA-10001039,85.98,63.63,4
8447,CA-2021-125451,FUR-FU-10004963,8.75,5.07,4
8448,CA-2021-125451,FUR-FU-10000277,105.34,80.06,2
8449,CA-2021-125451,FUR-TA-10004915,303.76,255.16,3
8450,CA-2021-125451,OFF-PA-10003724,5.43,2.77,8
8451,CA-2021-125451,OFF-AP-10002906,2.22,1.55,1
8452,CA-2018-131387,TEC-PH-10001459,419.99,310.79,5
8453,CA-2020-125087,FUR-CH-10002880,122.99,109.46,4
8454,CA-2020-125087,OFF-ST-10001780,647.89,492.4,3
8455,CA-2020-125087,FUR-FU-10004748,63.94,39.0,5
8456,CA-2020-154081,TEC-PH-10001918,138.99,100.07,2
8457,US-2021-118556,FUR-CH-10001146,50.89,45.29,3
8458,US-2021-118556,OFF-BI-10004364,5.94,3.27,3
8459,CA-2018-126200,OFF-BI-10002133,42.8,21.83,3
8460,CA-2018-126200,OFF-BI-10002225,20.64,10.73,3
8461,CA-2018-146500,OFF-BI-10002432,5.06,2.68,5
8462,CA-2018-146500,OFF-ST-10000563,31.98,28.78,3
8463,CA-2019-169537,OFF-LA-10001982,3.75,1.95,2
8464,CA-2018-100881,TEC-PH-10003273,125.99,93.23,3
8465,CA-2019-144043,TEC-AC-10002718,14.59,12.4,4
8466,CA-2019-116512,OFF-ST-10001505,5.98,4.96,3
8467,CA-2019-101000,OFF-AP-10000179,123.38,75.26,3
8468,CA-2020-168557,OFF-BI-10002309,5.58,2.9,2
8469,US-2020-164196,FUR-TA-10001950,446.49,406.31,6
8470,US-2021-132031,FUR-BO-10001972,120.98,100.41,4
8471,US-2021-132031,TEC-AC-10002473,28.38,16.74,2
8472,US-2021-132031,FUR-FU-10000193,32.48,29.88,3
8473,US-2021-132031,OFF-LA-10000081,3.75,1.95,1
8474,CA-2019-169733,OFF-ST-10000876,12.44,8.96,1
8475,CA-2021-169404,OFF-BI-10004492,31.58,16.74,4
8476,CA-2021-169404,OFF-PA-10001033,40.99,20.9,2
8477,CA-2021-134880,OFF-PA-10004039,55.98,28.55,1
8478,CA-2019-145758,TEC-MA-10004552,258.95,191.62,4
8479,CA-2021-158736,OFF-AR-10002578,2.88,2.04,2
8480,US-2020-119270,OFF-PA-10004022,9.99,5.49,2
8481,CA-2018-109890,TEC-PH-10004100,17.99,12.95,2
8482,CA-2020-138583,OFF-AR-10001860,6.94,4.44,3
8483,US-2021-118535,OFF-LA-10001297,10.35,5.38,2
8484,CA-2020-126284,OFF-BI-10004828,16.74,8.54,5
8485,CA-2021-142391,FUR-FU-10002759,19.98,12.79,10
8486,CA-2021-124716,OFF-PA-10000740,22.84,12.33,2
8487,CA-2021-124716,OFF-PA-10001144,55.48,28.85,2
8488,CA-2021-124716,OFF-PA-10000859,3.98,1.99,3
8489,CA-2020-158841,TEC-MA-10001127,1749.99,1189.99,5
8490,CA-2020-158841,OFF-BI-10002557,4.55,2.28,8
8491,CA-2020-158841,FUR-FU-10001731,2.67,1.66,7
8492,CA-2021-106824,OFF-FA-10001135,1.98,1.94,3
8493,CA-2019-109190,OFF-PA-10000069,9.49,5.03,8
8494,CA-2019-109190,TEC-CO-10001943,199.99,105.99,3
8495,CA-2019-109190,OFF-BI-10000977,30.4,16.42,1
8496,CA-2020-143154,TEC-AC-10002942,69.0,57.27,3
8497,CA-2018-169061,OFF-AR-10000588,19.84,14.68,3
8498,CA-2018-169061,TEC-AC-10002001,159.99,100.79,3
8499,CA-2018-169061,OFF-SU-10000381,9.31,6.61,2
8500,CA-2018-169061,OFF-BI-10001617,10.34,5.48,6
8501,CA-2018-169061,OFF-PA-10001878,48.91,25.92,2
8502,CA-2019-102316,TEC-PH-10000376,9.99,7.39,2
8503,CA-2019-102316,FUR-CH-10003396,76.98,68.51,3
8504,CA-2018-164903,OFF-PA-10003363,6.48,3.37,2
8505,CA-2020-109400,FUR-CH-10003298,130.98,119.19,4
8506,CA-2020-130400,OFF-BI-10001757,4.92,2.56,9
8507,CA-2020-130400,TEC-AC-10004633,6.99,3.91,5
8508,CA-2020-130400,OFF-EN-10001453,60.98,32.32,3
8509,CA-2019-135853,TEC-AC-10004761,15.93,10.35,11
8510,CA-2019-135853,TEC-PH-10003691,125.99,94.49,1
8511,CA-2019-135853,OFF-BI-10004965,11.5,6.32,2
8512,CA-2020-103359,OFF-BI-10004233,15.99,8.31,2
8513,CA-2020-144645,FUR-FU-10003601,92.23,75.63,2
8514,CA-2021-141614,OFF-PA-10002787,6.48,3.37,4
8515,CA-2019-122168,OFF-AR-10003602,5.84,3.1,3
8516,CA-2019-122168,OFF-AR-10002053,2.98,2.15,12
8517,CA-2020-132899,OFF-AR-10002833,1.82,1.33,2
8518,CA-2021-149720,FUR-FU-10002501,12.64,7.96,6
8519,CA-2021-118003,FUR-FU-10002506,12.99,11.43,1
8520,CA-2021-118003,FUR-CH-10003817,60.74,45.56,3
8521,CA-2021-118003,FUR-CH-10004860,100.98,94.92,3
8522,CA-2020-141887,FUR-FU-10002268,4.91,3.29,14
8523,US-2020-160206,TEC-PH-10000148,12.99,12.73,1
8524,CA-2021-133074,OFF-PA-10004082,7.98,3.99,7
8525,CA-2021-161172,TEC-PH-10004348,36.98,25.89,2
8526,CA-2021-161172,FUR-FU-10003424,10.68,7.26,6
8527,CA-2021-161172,OFF-BI-10004654,5.77,2.88,3
8528,CA-2021-161172,TEC-AC-10004571,99.99,57.99,2
8529,CA-2021-161172,OFF-ST-10000675,33.89,25.42,2
8530,CA-2021-137624,FUR-CH-10001714,150.89,138.82,2
8531,CA-2020-156748,OFF-PA-10000380,8.34,4.17,4
8532,CA-2020-156748,OFF-PA-10002713,6.88,3.72,2
8533,CA-2020-156748,OFF-ST-10001370,70.98,67.43,7
8534,CA-2020-156748,FUR-CH-10000513,129.99,118.29,3
8535,CA-2019-169677,OFF-LA-10003223,4.91,2.5,2
8536,US-2018-163146,TEC-AC-10002217,18.8,17.67,3
8537,CA-2019-157343,OFF-BI-10003707,15.26,7.63,4
8538,CA-2019-157343,OFF-PA-10000552,6.48,3.37,5
8539,CA-2019-157343,OFF-AR-10003183,3.34,2.34,3
8540,CA-2021-147354,TEC-CO-10000971,299.99,209.99,2
8541,CA-2021-147354,OFF-BI-10003910,7.71,4.24,5
8542,CA-2019-157287,OFF-ST-10001172,20.98,15.94,2
8543,CA-2019-157287,FUR-CH-10001270,86.25,60.37,7
8544,CA-2018-137575,TEC-AC-10004571,99.99,57.99,2
8545,CA-2020-119074,FUR-FU-10004053,20.24,11.54,1
8546,CA-2020-119074,FUR-FU-10003731,9.98,7.19,4
8547,CA-2020-119074,OFF-BI-10000962,16.27,8.3,2
8548,CA-2019-149566,TEC-AC-10001266,13.0,7.15,3
8549,CA-2019-149566,OFF-LA-10000452,3.15,1.64,4
8550,CA-2019-126186,FUR-FU-10000073,7.7,5.16,4
8551,CA-2019-121132,OFF-LA-10002368,2.61,1.41,3
8552,CA-2019-121132,OFF-FA-10004248,4.51,2.75,4
8553,CA-2018-140473,TEC-CO-10004202,299.99,194.99,3
8554,US-2021-102904,TEC-AC-10000927,29.99,26.99,8
8555,CA-2020-102092,FUR-TA-10002530,150.98,128.33,7
8556,CA-2019-117884,TEC-AC-10002567,79.99,51.19,7
8557,CA-2019-117884,OFF-ST-10002182,20.89,20.47,9
8558,CA-2020-132829,TEC-PH-10004539,188.99,137.96,3
8559,CA-2020-132829,OFF-LA-10002945,6.3,3.4,9
8560,CA-2020-132829,TEC-PH-10004345,119.95,83.96,3
8561,CA-2020-132829,TEC-PH-10004912,54.95,39.01,3
8562,CA-2020-132829,FUR-FU-10000206,2.91,1.54,2
